path,type,name,signature,language,intent,category,domain,imports
code2logic/mcp_server.py,function,handle_request,(request)->dict,python,handles request,other,code2logic,"json,sys,__version__"
code2logic/mcp_server.py,function,call_tool,"(tool_name,arguments)->str",python,call tool,other,code2logic,"json,sys,__version__"
code2logic/mcp_server.py,function,run_server,(),python,starts server,other,code2logic,"json,sys,__version__"
code2logic/metrics.py,class,TextMetrics,(),python,,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,class,StructuralMetrics,(),python,,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,class,SemanticMetrics,(),python,,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,class,FormatMetrics,(),python,,transform,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,class,ReproductionResult,(),python,,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionResult.to_dict,"()->Dict[str, Any]",python,converts dict,transform,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionResult.to_report,()->str,python,converts report,transform,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,class,ReproductionMetrics,(),python,,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics.__init__,(verbose),python,creates,lifecycle,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics.analyze,"(original,generated,spec,format_name...+1)->ReproductionResult",python,processes,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._compute_text_metrics,"(original,generated)->TextMetrics",python,processes text metrics,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._cosine_similarity,"(words1,words2)->float",python,cosine similarity,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._compute_structural_metrics,"(original,generated)->StructuralMetrics",python,processes structural metrics,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._count_elements_ast,"(code)->Dict[str, int]",python,count elements ast,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._compute_semantic_metrics,"(original,generated)->SemanticMetrics",python,processes semantic metrics,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._compute_format_metrics,"(original,generated,spec,format_name)->FormatMetrics",python,processes format metrics,transform,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._compute_overall_score,(result)->float,python,processes overall score,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._get_grade,(score)->str,python,retrieves grade,read,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,method,ReproductionMetrics._generate_recommendations,(result)->List[str],python,creates recommendations,create,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,function,analyze_reproduction,"(original,generated,spec,format_name...+1)->ReproductionResult",python,processes reproduction,other,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/metrics.py,function,compare_formats,"(original,results,verbose)->Dict[str, Any]",python,compare formats,transform,code2logic,"difflib,logging,re,collections.Counter,dataclasses.asdict"
code2logic/models.py,class,FunctionInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,ClassInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,TypeInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,ModuleInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,DependencyNode,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,ProjectInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,ConstantInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,FieldInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,AttributeInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,PropertyInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,OptionalImport,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,ClassInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,FunctionInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/models.py,class,ModuleInfo,(),python,,other,model,"dataclasses.dataclass,dataclasses.field,typing.Dict,typing.List,typing.Optional"
code2logic/parsers.py,class,_PyFunctionBodyAnalyzer,(ast.NodeVisitor),python,,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.__init__,(),python,creates,lifecycle,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer._add_call,(name)->None,python,creates call,create,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer._add_raise,(name)->None,python,creates raise,create,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_Call,(node),python,visit call,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_Raise,(node),python,visit raise,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_If,(node),python,visit if,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_For,(node),python,visit for,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_AsyncFor,(node),python,visit asyncfor,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_While,(node),python,visit while,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_IfExp,(node),python,visit ifexp,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_BoolOp,(node),python,visit boolop,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_Try,(node),python,visit try,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_comprehension,(node),python,visit comprehension,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_Match,(node),python,visit match,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_FunctionDef,(node),python,visit functiondef,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_AsyncFunctionDef,(node),python,visit asyncfunctiondef,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_ClassDef,(node),python,visit classdef,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,_PyFunctionBodyAnalyzer.visit_Lambda,(node),python,visit lambda,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,class,TreeSitterParser,(),python,,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser.__init__,(),python,creates,lifecycle,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._init_parsers,(),python,creates parsers,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser.is_available,(language)->bool,python,is available,validate,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser.get_supported_languages,()->List[str],python,retrieves supported languages,read,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser.parse,"(filepath,content,language)->Optional[ModuleInfo]",python,parses,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._parse_python,"(filepath,content,tree)->ModuleInfo",python,parses python,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_constants,"(tree,content)->List[ConstantInfo]",python,parses constants,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_type_checking_imports,"(tree,content)->List[str]",python,parses type checking imports,validate,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_conditional_imports,"(node,content)->List[str]",python,parses conditional imports,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_aliases,"(tree,content)->dict",python,parses aliases,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_py_function,"(node,content,decorated_node=None,filepath)->Optional[FunctionInfo]",python,parses py function,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_py_enum,"(node,content)->Optional[TypeInfo]",python,parses py enum,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_py_class,"(node,content,decorated_node=None,filepath)->Optional[ClassInfo]",python,parses py class,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_dataclass_field,"(node,content)->Optional[FieldInfo]",python,parses dataclass field,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_class_attribute,"(node,content)->Optional[AttributeInfo]",python,parses class attribute,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_init_attributes,"(func_node,content)->List[AttributeInfo]",python,parses init attributes,lifecycle,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_class_property,"(node,content)->Optional[str]",python,parses class property,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_py_import,"(node,content)->List[str]",python,parses py import,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_py_from_import,"(node,content)->List[str]",python,parses py from import,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_py_constant,"(node,content)->Optional[ConstantInfo]",python,parses py constant,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_conditional_imports,"(node,content)->List[str]",python,parses conditional imports,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._parse_js_ts,"(filepath,content,tree,language)->ModuleInfo",python,parses js ts,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_class,"(node,content)->Optional[ClassInfo]",python,parses js class,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_method,"(node,content)->Optional[FunctionInfo]",python,parses js method,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_function,"(node,content)->Optional[FunctionInfo]",python,parses js function,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_var_fn,"(node,content)->Optional[FunctionInfo]",python,parses js var fn,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_arrow_fn,"(node,content)->Optional[FunctionInfo]",python,parses js arrow fn,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_require_imports,"(node,content,imports)",python,parses js require imports,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_from_expression_stmt,"(node,content,functions,exports...+1)",python,parses from expression stmt,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._walk_nested_functions,"(root,content,functions,seen_fn_names)",python,walk nested functions,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_params,"(params_node,content)->List[str]",python,parses js params,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_ts_type,"(node,content)->Optional[TypeInfo]",python,parses ts type,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_ts_enum,"(node,content)->Optional[TypeInfo]",python,parses ts enum,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_constant,"(node,content)->Optional[str]",python,parses js constant,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_js_comment,"(node,content)->Optional[str]",python,parses js comment,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._find_child,"(node,type_name)",python,retrieves child,read,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._text,"(node,content)->str",python,text,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._extract_string,"(node,content)->str",python,parses string,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,TreeSitterParser._truncate_docstring,"(docstring,max_len)->Optional[str]",python,truncate docstring,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,class,UniversalParser,(),python,,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser.__init__,(),python,creates,lifecycle,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser.parse,"(filepath,content,language)->Optional[ModuleInfo]",python,parses,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_python,"(filepath,content)->Optional[ModuleInfo]",python,parses python,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._extract_ast_enum,(node)->Optional[TypeInfo],python,parses ast enum,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._extract_ast_function,(node)->FunctionInfo,python,parses ast function,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._extract_ast_class,(node)->ClassInfo,python,parses ast class,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._extract_ast_constant,"(node,content)->Optional[ConstantInfo]",python,parses ast constant,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._format_ast_value,"(value_node,content)->str",python,formats ast value,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._ann_str,(node)->str,python,ann str,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_js_ts,"(filepath,content,language)->ModuleInfo",python,parses js ts,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_go,"(filepath,content)->ModuleInfo",python,parses go,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_rust,"(filepath,content)->ModuleInfo",python,parses rust,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_java,"(filepath,content)->ModuleInfo",python,parses java,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_csharp,"(filepath,content)->ModuleInfo",python,parses csharp,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,method,UniversalParser._parse_sql,"(filepath,content)->ModuleInfo",python,parses sql,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,_normalize_import_path,(import_path)->str,python,normalize import path,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,_clean_imports,(imports)->List[str],python,clean imports,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,_combine_import_name,"(module_name,identifier)->str",python,merges import name,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,_truncate_constant_value,"(value_text,limit)->str",python,truncate constant value,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,_py_expr_to_dotted_name,(expr)->str,python,py expr to dotted name,transform,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,_analyze_python_function_node,(func_node),python,processes python function node,other,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/parsers.py,function,is_tree_sitter_available,()->bool,python,is tree sitter available,validate,parser,"ast,re,textwrap,typing.List,typing.Optional"
code2logic/project_reproducer.py,class,FileResult,(),python,,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,class,ProjectResult,(),python,,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,class,ProjectReproducer,(),python,,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer.__init__,"(client,max_workers,target_lang,use_llm)",python,creates,lifecycle,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer._get_client,()->BaseLLMClient,python,retrieves client,read,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer.find_source_files,"(project_path,extensions,exclude_patterns)->List[Path]",python,retrieves source files,read,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer.reproduce_file,"(file_path,output_dir)->FileResult",python,reproduce file,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer.reproduce_project,"(project_path,output_dir,parallel)->ProjectResult",python,reproduce project,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer._aggregate_results,"(project_path,results)->ProjectResult",python,aggregate results,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,method,ProjectReproducer._save_report,"(output_dir,result)",python,caches report,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/project_reproducer.py,function,reproduce_project,"(project_path,output_dir,target_lang,parallel...+1)->ProjectResult",python,reproduce project,other,code2logic,"json,concurrent.futures.ThreadPoolExecutor,concurrent.futures.as_completed,dataclasses.asdict,dataclasses.dataclass"
code2logic/prompts.py,function,get_reproduction_prompt,"(spec,fmt,file_name,language...+1)->str",python,retrieves reproduction prompt,read,code2logic,typing.Dict
code2logic/prompts.py,function,get_review_prompt,"(code,spec,fmt)->str",python,retrieves review prompt,read,code2logic,typing.Dict
code2logic/prompts.py,function,get_fix_prompt,"(code,issues,spec)->str",python,retrieves fix prompt,read,code2logic,typing.Dict
code2logic/quality.py,class,QualityIssue,(),python,,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,class,QualityReport,(),python,,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityReport.to_dict,"()->Dict[str, Any]",python,converts dict,transform,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,class,QualityAnalyzer,(),python,,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer.__init__,(thresholds),python,creates,lifecycle,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer.analyze,(project)->QualityReport,python,processes,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer.analyze_modules,(modules)->QualityReport,python,processes modules,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer._analyze_module,"(module,report)",python,processes module,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer._check_function,"(func,file_path,report)",python,checks function,validate,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer._check_class,"(file_path,report)",python,checks class,validate,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,method,QualityAnalyzer._get_file_recommendation,(module)->str,python,retrieves file recommendation,read,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,function,analyze_quality,"(project,thresholds)->QualityReport",python,processes quality,other,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/quality.py,function,get_quality_summary,(report)->str,python,retrieves quality summary,read,code2logic,"dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict,typing.List"
code2logic/refactor.py,class,DuplicateGroup,(),python,,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,class,RefactoringSuggestion,(),python,,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,class,RefactoringReport,(),python,,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,method,RefactoringReport.to_dict,"()->Dict[str, Any]",python,converts dict,transform,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,method,RefactoringReport.to_markdown,()->str,python,converts markdown,transform,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,function,find_duplicates,"(project_path,threshold)->List[DuplicateGroup]",python,retrieves duplicates,read,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,function,analyze_quality,"(project_path,include_security,include_performance)->RefactoringReport",python,processes quality,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,function,suggest_refactoring,"(project_path,use_llm,client)->RefactoringReport",python,suggest refactoring,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,function,compare_codebases,"(project1,project2)->Dict[str, Any]",python,compare codebases,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/refactor.py,function,quick_analyze,"(project_path)->Dict[str, Any]",python,quick analyze,other,code2logic,"dataclasses.asdict,dataclasses.dataclass,dataclasses.field,typing.Any,typing.Dict"
code2logic/reproducer.py,type,ReproductionStatus,enum,python,,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,class,ReproductionStatus,(Enum),python,,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,class,FileValidation,(),python,,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,FileValidation.score,()->float,python,score,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,FileValidation.to_dict,"()->Dict[str, Any]",python,converts dict,transform,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,class,ReproductionResult,(),python,,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,ReproductionResult.success_rate,()->float,python,success rate,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,ReproductionResult.average_score,()->float,python,average score,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,ReproductionResult.summary,()->str,python,summary,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,class,SpecReproducer,(),python,,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,SpecReproducer.__init__,(verbose),python,creates,lifecycle,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,SpecReproducer.reproduce_from_yaml,"(spec_path,output_dir,filter_paths)->ReproductionResult",python,reproduce from yaml,transform,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,SpecReproducer.reproduce_from_json,"(spec_path,output_dir,filter_paths)->ReproductionResult",python,reproduce from json,transform,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,SpecReproducer._reproduce,"(spec,output_dir,filter_paths)->ReproductionResult",python,reproduce,other,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,SpecReproducer._generate_file,"(module,output_path)->bool",python,creates file,create,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
code2logic/reproducer.py,method,SpecReproducer._generate_python,(module)->str,python,creates python,create,code2logic,"json,re,dataclasses.dataclass,dataclasses.field,enum.Enum"
